,Unnamed: 0,name,lat,lon,Total
1885,2028,HUTCHINSON,38.06084439999999,-97.9297743,24331.2
768,787,HUTCHINSON,38.06084439999999,-97.9297743,24331.2
1475,1557,WEIRTON,40.4189566,-80.5895167,24298.5
255,260,LAS CRUCES,32.3140354,-106.7798078,24280.499999999985
295,301,SPOKANE VALLEY,47.6732281,-117.2393748,24215.5
159,163,CARY,35.7882973,-78.7811925,24133.5
424,433,TURLOCK,37.4946568,-120.8465941,24100.0
318,324,SAN LEANDRO,37.7249296,-122.1560768,24093.1
1055,1099,AIKEN,33.5598586,-81.721952,24080.3
2857,3204,MILTON,42.2495435,-71.06616120000002,23877.2
937,970,MILTON,42.2495435,-71.06616120000002,23877.2
2503,2771,MILTON,42.2495435,-71.06616120000002,23877.2
408,417,ROCHESTER HILLS,42.6583661,-83.14993220000002,23796.0
1898,2043,LAKE MARY,28.7566325,-81.33888114,23795.899999999994
264,269,CLOVIS,34.405472,-103.2050709,23791.4
825,849,CLOVIS,34.405472,-103.2050709,23791.4
619,632,SMYRNA,39.2998339,-75.6046494,23783.4
787,808,SMYRNA,39.2998339,-75.6046494,23783.4
736,753,TITUSVILLE,28.6122187,-80.8075538,23754.1
2644,2945,GRAND BLANC,42.9275277,-83.62995179999999,23724.500000000004
724,739,ELMHURST,41.8994745,-87.9403418,23661.0
1244,1303,ARDMORE,40.004128,-75.28830051,23653.4
141,145,SALINAS,36.6777078,-121.6560114,23634.09999999999
1220,1277,ROCKLEDGE,40.0812219,-75.0896176,23611.599999999995
719,734,SAN LUIS OBISPO,35.2827525,-120.6596156,23605.8
1029,1071,WHEAT RIDGE,39.766098,-105.0772063,23564.500000000004
992,1032,BENTON,36.0345286,-88.101285,23564.299999999992
2875,3226,BENTON,36.0345286,-88.101285,23564.299999999992
2580,2861,RIVERDALE,41.5444778,-90.4581879,23558.6
1776,1899,RIVERDALE,41.5444778,-90.4581879,23558.6
657,672,CUYAHOGA FALLS,41.1348213,-81.4848086,23553.6
157,161,NAPERVILLE,41.7729107,-88.147867,23319.9
532,542,CONROE,30.20481805,-95.45240905,23312.5
1895,2040,LADY LAKE,28.9174855,-81.9228604,23299.7
367,373,NAPA,38.2891775,-122.2937063,23256.10000000001
2233,2440,TOMBALL,30.0739465,-95.62794721,23244.7
908,937,LAKE WORTH,26.62121345,-80.06267318,23231.9
1011,1053,POUGHKEEPSIE,41.7065779,-73.9284101,23199.1
2562,2840,LIBERTY,31.8031632,-81.483441,23127.5
1064,1110,LIBERTY,31.8031632,-81.483441,23127.5
1445,1522,KALISPELL,48.2022563,-114.3167117,23105.8
2508,2778,GARDEN CITY,37.9716898,-100.8726618,23020.10000000001
1154,1208,GARDEN CITY,37.9716898,-100.8726618,23020.10000000001
1124,1176,GARDEN CITY,37.9716898,-100.8726618,23020.10000000001
2205,2410,GARDEN CITY,37.9716898,-100.8726618,23020.10000000001
460,470,CAMARILLO,34.2163939,-119.0376024,23019.000000000004
1657,1764,HELENA,46.5927122,-112.036109,23002.0
1083,1130,HELENA,46.5927122,-112.036109,23002.0
1006,1047,GALLATIN,37.7509507,-88.22645190000001,22986.7
1448,1525,CORINTH,34.943392,-88.51732382,22958.899999999994
1818,1950,CORINTH,34.943392,-88.51732382,22958.899999999994
818,842,MUSKOGEE,35.6630196,-95.3927706,22954.7
1098,1148,WHEELING,42.125144,-87.92930515,22870.4
337,343,KIRKLAND,47.6859573,-122.1920249,22829.899999999994
2709,3021,HARTSVILLE,34.3740431,-80.0734005,22794.3
2059,2228,WINFIELD,37.23974860000001,-96.9955919,22781.4
2376,2616,SANDY,40.572851,-111.8334495,22735.000000000004
304,310,SANDY,40.572851,-111.8334495,22735.000000000004
1380,1450,AVON,39.6329025,-106.4711837,22685.7
1884,2027,AVON,39.6329025,-106.4711837,22685.7
1333,1399,FAIRFAX,38.8462236,-77.3063733,22656.2
2783,3115,FAIRFAX,38.8462236,-77.3063733,22656.2
479,489,JANESVILLE,42.7151854,-88.9907743,22587.8
1020,1062,LAGUNA HILLS,33.5948758,-117.6882067,22364.0
1145,1198,DELAND,29.019514500000003,-81.29414163,22278.2
2446,2701,LOWELL,42.633424700000006,-71.3161718,22252.7
225,230,LOWELL,42.633424700000006,-71.3161718,22252.7
2778,3109,LOWELL,42.633424700000006,-71.3161718,22252.7
2196,2398,SPRINGDALE,36.18674420000001,-94.1288142,22145.0
403,412,SPRINGDALE,36.18674420000001,-94.1288142,22145.0
421,430,REDLANDS,34.072662,-117.0934169,22132.9
1184,1240,GREER,34.9326334,-99.5435856,22105.0
582,593,PORTERVILLE,36.06523,-119.0167679,22097.400000000005
686,701,SALINA,38.8402805,-97.6114237,22073.30000000001
81,84,CHESAPEAKE,36.8190369,-76.2749399,22056.3
2764,3093,ARCADIA,34.136207500000005,-118.0401497,22053.8
558,569,ARCADIA,34.136207500000005,-118.0401497,22053.8
2412,2659,ROCKINGHAM,38.50802879999999,-78.8949442,22019.799999999992
1196,1252,SANDUSKY,41.4489397,-82.7079605,21956.099999999984
1507,1592,SHELBYVILLE,38.2120144,-85.2235666,21936.0
1862,1999,SHELBYVILLE,38.2120144,-85.2235666,21936.0
1432,1504,SHELBYVILLE,38.2120144,-85.2235666,21936.0
543,553,DUBUQUE,42.5006217,-90.6647967,21840.5
921,951,PRATTVILLE,32.4640245,-86.45969659999999,21821.2
1669,1778,MORGANTON,35.7454376,-81.68709940000002,21805.099999999995
128,131,TEMPE,33.4144139,-111.90944740000002,21802.8
1510,1596,EVANS,32.1613648,-81.8980725,21796.599999999995
533,543,GREAT FALLS,47.5048851,-111.2918908,21761.399999999994
1881,2021,ROBBINSDALE,45.031696,-93.3353198,21751.2
2235,2442,ORANGE CITY,28.9488761,-81.29867409999999,21740.3
1683,1794,OPELOUSAS,30.5335302,-92.081509,21717.000000000004
1180,1236,CARLSBAD,33.158093300000004,-117.3505939,21657.0
222,227,CARLSBAD,33.158093300000004,-117.3505939,21657.0
1540,1632,SNELLVILLE,33.857328,-84.0199108,21619.0
2434,2685,MISSION,26.2159066,-98.3252932,21617.8
358,364,MISSION,26.2159066,-98.3252932,21617.8
391,398,MOUNTAIN VIEW,37.3855745,-122.08205,21609.099999999995
1829,1961,DICKSON,37.7692885,-80.3461824,21587.7
425,434,IOWA CITY,41.6612561,-91.5299106,21565.39999999999
792,813,SUMTER,32.0485072,-84.1862464,21516.1
306,312,LONGMONT,40.1672117,-105.1019287,21513.000000000004
202,206,VALLEJO,38.1040864,-122.25663670000002,21500.4
209,213,BERKELEY,37.8708393,-122.2728639,21451.200000000004
2484,2744,BERKELEY,37.8708393,-122.2728639,21451.200000000004
372,378,BRYAN,30.693444,-96.40080172,21432.3
2571,2849,BRYAN,30.693444,-96.40080172,21432.3
2082,2258,FREEPORT,42.2966861,-89.6212271,21375.899999999994
1210,1267,FREEPORT,42.2966861,-89.6212271,21375.899999999994
979,1017,MASSILLON,40.7967244,-81.5215093,21342.6
78,81,GARLAND,32.912624,-96.6388833,21290.9
246,251,POMPANO BEACH,26.2378597,-80.1247667,21246.7
1067,1113,WILLIAMSPORT,41.2493292,-77.0027671,21162.9
353,359,FARMINGTON HILLS,42.4853125,-83.3771553,21137.7
474,484,LORAIN,41.452819,-82.18237459999997,21054.9
274,280,GREELEY,40.42331420000001,-104.7091322,21046.0
898,926,PLANT CITY,28.023543,-82.12720203,20959.4
434,443,LAYTON,41.0602888,-111.9661495,20891.9
1665,1774,NORWALK,41.1175966,-73.4078968,20881.5
2455,2710,NORWALK,41.1175966,-73.4078968,20881.5
309,315,NORWALK,41.1175966,-73.4078968,20881.5
231,236,NORWALK,41.1175966,-73.4078968,20881.5
257,262,KENOSHA,42.5846773,-87.82122629999998,20822.300000000007
1131,1183,BESSEMER,33.3339595,-86.95006956,20807.599999999995
739,757,SUMMERVILLE,33.0000235,-80.18979261,20741.199999999993
334,340,NAMPA,43.57373610000001,-116.559642,20724.6
2084,2260,NORTON,39.794470200000006,-99.9100033,20692.4
1957,2113,MEADVILLE,41.6414438,-80.1514484,20681.1
2330,2562,BEL AIR,34.0827278,-118.44798020000002,20662.5
876,904,MARTINEZ,38.0193657,-122.1341321,20603.800000000007
2449,2704,MOUNT AIRY,36.499300700000006,-80.60728590000002,20583.7
2300,2526,MOUNT AIRY,36.499300700000006,-80.60728590000002,20583.7
1535,1626,FAIRMONT,39.4850848,-80.1425781,20556.3
2286,2508,FAIRMONT,39.4850848,-80.1425781,20556.3
1166,1221,PARAGOULD,36.0584021,-90.4973286,20451.800000000007
2692,3001,BLOOMFIELD,40.806767,-74.1854226,20372.2
806,830,BULLHEAD CITY,35.147777399999995,-114.5682983,20293.300000000007
1561,1653,MCALESTER,34.9334981,-95.7697934,20266.0
137,140,ELK GROVE,38.4087993,-121.3716178,20203.1
1662,1770,DYERSBURG,36.0345159,-89.38562809999998,20179.1
173,177,OLATHE,38.8843867,-94.8161127,20151.5
2532,2805,MOUNT PLEASANT,32.794065100000005,-79.86258509999998,20087.1
422,431,MOUNT PLEASANT,32.794065100000005,-79.86258509999998,20087.1
1182,1238,MOUNT PLEASANT,32.794065100000005,-79.86258509999998,20087.1
1733,1851,MOUNT PLEASANT,32.794065100000005,-79.86258509999998,20087.1
126,129,RANCHO CUCAMONGA,34.1063989,-117.5931084,20038.6
1547,1639,TULLAHOMA,35.3620235,-86.2094342,20029.8
701,716,BINGHAMTON,42.096968,-75.91434100000002,19989.6
254,259,BROKEN ARROW,36.0525993,-95.7908195,19972.5
1106,1157,CROWN POINT,41.4169806,-87.3653136,19886.200000000008
819,843,ROCKWALL,32.9312336,-96.4597089,19870.099999999995
1467,1547,PLATTSBURGH,44.6928101,-73.4555973,19846.2
2833,3173,NEW LONDON,41.3556539,-72.0995209,19821.4
1117,1168,NEW LONDON,41.3556539,-72.0995209,19821.4
195,199,SURPRISE,33.6292271,-112.3680189,19787.6
108,111,HUNTINGTON BEACH,33.678123799999995,-118.0000112,19766.400000000005
1741,1861,CLAYTON,33.5204959,-84.3591713,19743.0
1969,2126,CLAYTON,33.5204959,-84.3591713,19743.0
2199,2401,CLAYTON,33.5204959,-84.3591713,19743.0
1681,1792,CLAYTON,33.5204959,-84.3591713,19743.0
1949,2103,SOUTH CHARLESTON,38.368429,-81.69957,19740.3
815,839,BREMERTON,47.5665391,-122.6527973,19718.9
2295,2519,VIDALIA,32.217685499999995,-82.4134614,19679.5
656,671,ENID,36.3967623,-97.8791341,19678.2
385,391,BALDWIN PARK,34.08033185,-117.9662137,19663.9
2355,2592,HARRISON,30.4553392,-89.1313136,19612.0
1981,2140,HARRISON,30.4553392,-89.1313136,19612.0
1906,2053,HARRISON,30.4553392,-89.1313136,19612.0
462,472,PALO ALTO,37.442156,-122.1634472,19468.8
1018,1060,ALABASTER,33.2155935,-86.79777856,19466.7
1856,1993,REIDSVILLE,36.3548586,-79.66447480000002,19462.199999999993
2036,2203,GAFFNEY,35.0717945,-81.64981949999998,19458.9
729,746,PITTSFIELD,42.4500967,-73.2453785,19399.0
2124,2307,URBANA,40.1117174,-88.207301,19383.899999999994
776,796,URBANA,40.1117174,-88.207301,19383.899999999994
1110,1161,MONTEREY,36.583431,-121.8540929,19363.899999999994
1530,1621,EL DORADO,38.75741370000001,-120.5276129,19357.2
1989,2150,EL DORADO,38.75741370000001,-120.5276129,19357.2
350,356,CRANSTON,41.7809588,-71.4371257,19350.8
1175,1231,CARBONDALE,37.7274692,-89.216655,19267.7
2515,2785,CARBONDALE,37.7274692,-89.216655,19267.7
413,422,WAUKESHA,43.0116784,-88.2314813,19259.2
338,344,CHAMPAIGN,40.1164205,-88.2433829,19232.0
775,795,ALTAMONTE SPRINGS,28.6649055,-81.37626851,19152.4
1522,1610,SYLVANIA,38.1570143,-85.87413079999997,19149.2
1127,1179,OPELIKA,32.652151,-85.45598514,19129.4
270,276,VISTA,33.2000368,-117.2425355,19111.2
243,248,TEMECULA,33.4946353,-117.1473661,19061.4
251,256,BOULDER,40.0149856,-105.2705456,19009.0
451,461,OSHKOSH,44.0206919,-88.54085740000002,18911.300000000007
646,661,HARRISONBURG,38.4493315,-78.8688833,18859.0
680,695,CORAL GABLES,25.6905515,-80.23500888,18834.9
2193,2394,SPENCER,38.0237475,-85.32038990000002,18824.399999999994
2128,2311,FERNANDINA BEACH,30.669681800000006,-81.4625919,18816.4
1934,2086,MCMINNVILLE,45.2109843,-123.1975851,18795.1
976,1012,MCMINNVILLE,45.2109843,-123.1975851,18795.1
226,231,GRESHAM,45.5067406,-122.4367058,18780.000000000007
1784,1911,HUMBLE,29.9988312,-95.2621553,18758.200000000008
699,714,MENTOR,41.6661573,-81.339552,18685.2
124,127,OCEANSIDE,33.1958696,-117.3794834,18669.699999999993
2254,2465,BRANSON,36.6440399,-93.217133,18538.9
1997,2160,GRASS VALLEY,39.228984,-121.0685367,18536.1
566,577,CASPER,42.866632,-106.313081,18471.0
1892,2036,HURRICANE,37.17588920000001,-113.29296,18450.4
698,713,GRAPEVINE,32.9342919,-97.0780654,18403.4
554,564,BARTLETT,41.9908485,-88.18500279999998,18403.2
681,696,COVINA,34.0877926,-117.8891164,18368.6
2133,2318,FESTUS,38.2207112,-90.3959504,18365.7
186,190,CORAL SPRINGS,26.26485615,-80.26534189,18334.800000000007
2307,2535,BOLIVAR,33.7702263,-90.8519798,18284.1
998,1038,PARKERSBURG,39.26674179999999,-81.5615135,18268.200000000004
103,106,MORENO VALLEY,33.937517,-117.23059440000002,18245.2
1828,1960,HAMMONTON,39.63650560000001,-74.8023853,18227.5
1874,2012,MAUMEE,41.5628294,-83.6538244,18200.0
313,319,SUNRISE,26.1482449,-80.32888574,18193.3
816,840,WAUSAU,44.95960170000001,-89.6298239,18141.9
1352,1418,DAPHNE,30.6035255,-87.9036047,18114.4
781,802,FINDLAY,41.0413873,-83.65039820000001,18105.6
1440,1516,OREGON,43.9792797,-120.737257,18101.8
311,317,NASHUA,42.7653662,-71.467566,18101.3
482,492,MAPLE GROVE,45.07597970000001,-93.4561052,18079.0
1361,1429,SEBASTIAN,35.1770785,-94.2654285,18075.7
978,1016,PETERSBURG,37.2044555,-77.39053111,18065.4
507,517,VINELAND,39.473152,-75.00202645,18032.1
2065,2238,EVANSTON,42.0447388,-87.6930459,18013.999999999996
393,400,EVANSTON,42.0447388,-87.6930459,18013.999999999996
1638,1744,NORTH CANTON,40.875891,-81.40233559999999,17994.2
2427,2677,EDGEWOOD,39.41871939999999,-76.2944016,17940.8
2556,2833,EDGEWOOD,39.41871939999999,-76.2944016,17940.8
655,670,GRAND ISLAND,40.9250124,-98.342007,17915.90000000001
1472,1554,ROLLA,37.9513575,-91.771792,17908.399999999994
1179,1235,WOOSTER,40.8050565,-81.93514300000002,17890.4
969,1005,WESTLAKE,41.4553232,-81.91791740000002,17858.2
1331,1397,VAN BUREN,35.6793776,-85.44502890000003,17856.4
455,465,SCHENECTADY,42.8095455,-74.021672,17849.699999999993
2185,2385,COTTONWOOD,44.019068,-95.1658845,17839.000000000004
488,498,COUNCIL BLUFFS,41.2621283,-95.8613912,17765.200000000008
555,565,WHITE PLAINS,41.0339862,-73.76290970000002,17724.4
755,774,NORTH MIAMI BEACH,25.928842000000003,-80.15278619,17720.099999999995
276,282,MISSION VIEJO,33.5965685,-117.659405,17695.3
859,887,OCOEE,28.537782,-81.54483614,17680.100000000006
2808,3144,VILLE PLATTE,30.6879749,-92.2715157,17627.399999999998
122,125,GARDEN GROVE,33.7746292,-117.9463717,17614.800000000007
684,699,HUNTERSVILLE,35.4107135,-80.8428483,17613.300000000007
1302,1367,DUNCAN,48.7786869,-123.7080394,17560.2
740,758,HACKENSACK,40.8859326,-74.0434736,17481.7
1384,1455,JACKSONVILLE BEACH,30.2946859,-81.3931396,17475.4
2615,2902,DENISON,33.8062305,-96.62387757,17401.700000000004
1338,1404,DENISON,33.8062305,-96.62387757,17401.700000000004
512,522,WEST ALLIS,43.0166806,-88.0070315,17396.500000000004
1850,1986,KATY,29.7857853,-95.8243956,17363.200000000008
2635,2931,MASON,40.2302271,-89.8660433,17276.700000000004
1004,1044,MASON,40.2302271,-89.8660433,17276.700000000004
453,463,FLAGSTAFF,35.199458,-111.6514259,17275.3
1516,1603,MONTROSE,38.478504,-107.8777769,17199.0
192,196,THORNTON,39.95782075,-104.96698870000002,17174.3
581,592,PORT ARTHUR,29.898825800000004,-93.9287815,17171.999999999996
176,180,THOUSAND OAKS,34.1705609,-118.8375937,17151.0
330,336,WESTLAND,42.32380560000001,-83.4005321,17110.1
878,906,WESLACO,26.155616,-97.98046402,17102.600000000006
1756,1877,ROANOKE RAPIDS,36.4615395,-77.6541464,17052.0
2688,2996,PERRY,38.0772859,-89.37604990000001,17043.8
1855,1992,PERRY,38.0772859,-89.37604990000001,17043.8
327,333,TRACY,37.718829,-121.4342842,17042.000000000004
1068,1114,STATESBORO,32.4487877,-81.78316740000002,16988.0
1395,1466,CHRISTIANSBURG,37.1298517,-80.40893890000002,16938.200000000004
1903,2050,ORANGEBURG,33.4918203,-80.8556476,16936.1
1107,1158,MATTHEWS,35.1168131,-80.7236804,16926.2
585,596,POCATELLO,42.86886129999999,-112.4401098,16903.700000000004
798,820,HOLYOKE,42.22415795,-72.64021831,16884.300000000007
459,469,DAVIS,38.545379,-121.7445835,16792.699999999993
442,451,GOODYEAR,33.353365999999994,-112.4138567,16753.199999999993
1296,1360,GRIFFIN,33.246780699999995,-84.26409040000001,16745.3
513,523,CHEYENNE,41.1399814,-104.8202462,16707.8
1731,1849,COOS BAY,43.3665007,-124.2178903,16701.4
1470,1552,FORT WALTON BEACH,30.4057552,-86.618842,16656.499999999996
1517,1604,MARSHFIELD,44.6688524,-90.1717987,16609.8
2788,3120,SEMINOLE,30.951849,-84.8789094,16513.8
1655,1762,SEMINOLE,30.951849,-84.8789094,16513.8
1587,1686,LENOIR,35.9140196,-81.5389849,16512.0
2780,3111,CRESCENT CITY,41.7544965,-124.2026273,16506.2
1002,1042,DOUGLASVILLE,33.7514966,-84.7477136,16481.8
1120,1171,MAYWOOD,33.9866807,-118.185349,16479.299999999996
1201,1257,WYANDOTTE,39.1090458,-94.767624,16433.699999999993
1724,1841,TAHLEQUAH,35.91537,-94.969956,16389.6
289,295,BEAVERTON,45.4871723,-122.8037804,16365.699999999995
749,768,EL CENTRO,32.792,-115.5630514,16363.299999999996
355,361,FISHERS,39.9555928,-86.01387290000002,16327.800000000005
1062,1107,HILLIARD,40.033814,-83.1596108,16322.8
2660,2963,GRANBURY,32.4137275,-97.78813977,16298.700000000004
1144,1197,ENTERPRISE,31.3151708,-85.85521609999998,16290.8
1664,1772,ADA,38.8398935,-83.5051704,16269.1
269,275,COLLEGE STATION,30.626261600000007,-96.3347249,16268.8
1183,1239,PARADISE,39.7596061,-121.6219177,16252.000000000005
401,410,WYOMING,43.1700264,-107.5685348,16222.499999999998
2602,2888,WYOMING,43.1700264,-107.5685348,16222.499999999998
2731,3050,WYOMING,43.1700264,-107.5685348,16222.499999999998
1443,1520,PITTSBURG,38.018775700000006,-121.8850836,16192.700000000004
466,476,PITTSBURG,38.018775700000006,-121.8850836,16192.700000000004
573,584,WOODLAND,38.6786109,-121.7733285,16192.2
410,419,PAWTUCKET,41.878711,-71.38255579999998,16166.3
1618,1722,BOONE,42.321246,-88.82355109999997,16147.499999999995
2029,2195,BOONE,42.321246,-88.82355109999997,16147.499999999995
920,950,WEST HOLLYWOOD,34.0900091,-118.3617443,16070.200000000004
1316,1382,KERNERSVILLE,36.1198589,-80.07365329999998,16063.6
1782,1908,STERLING,41.788642,-89.6962194,16048.000000000005
1827,1959,STERLING,41.788642,-89.6962194,16048.000000000005
2496,2758,PULASKI,37.2314232,-89.1183427,15991.600000000002
2716,3033,PULASKI,37.2314232,-89.1183427,15991.600000000002
650,665,CASA GRANDE,32.8793816,-111.7575614,15991.3
1641,1747,MARTINSBURG,39.4560761,-77.9637713,15921.899999999998
477,487,NORTH LITTLE ROCK,34.745627500000005,-92.15314448,15867.599999999995
510,520,BURNSVILLE,44.7677424,-93.2777226,15855.2
2418,2666,ASTORIA,46.1878845,-123.8312563,15854.999999999998
281,287,VACAVILLE,38.3760441,-121.9954703,15840.1
2636,2932,GONZALES,29.5016257,-97.4524926,15821.600000000002
2846,3190,GONZALES,29.5016257,-97.4524926,15821.600000000002
2357,2594,GONZALES,29.5016257,-97.4524926,15821.600000000002
2294,2518,BLUEFIELD,37.252617,-81.2712105,15809.099999999995
146,150,HAYWARD,37.6688205,-122.0807964,15791.4
364,370,REDWOOD CITY,37.4852152,-122.2363548,15752.4
2746,3071,PINEVILLE,31.3224044,-92.4343035,15713.4
1842,1977,PINEVILLE,31.3224044,-92.4343035,15713.4
2650,2953,CONOVER,35.7065217,-81.2186933,15699.999999999998
2646,2947,COMMERCE,34.002404799999994,-118.1563371,15696.7
1996,2159,COMMERCE,34.002404799999994,-118.1563371,15696.7
1837,1972,THIBODAUX,29.795763300000004,-90.822871,15691.7
1757,1878,WATERVILLE,44.5520105,-69.63171209999999,15623.000000000002
1374,1444,KINSTON,35.2626635,-77.5816353,15618.700000000004
155,159,SUNNYVALE,37.3688301,-122.0363496,15600.899999999998
1744,1865,LAURINBURG,34.7740495,-79.4628248,15580.499999999998
2366,2606,SMITHFIELD,35.5085717,-78.3392929,15579.500000000002
2672,2976,SMITHFIELD,35.5085717,-78.3392929,15579.500000000002
2191,2392,SMITHFIELD,35.5085717,-78.3392929,15579.500000000002
590,602,HANFORD,36.3274502,-119.6456844,15560.299999999996
1711,1827,DURANT,33.9939861,-96.370824,15555.899999999996
164,168,MCKINNEY,33.197649600000005,-96.6154471,15552.6
688,703,SAN MARCOS,29.8826436,-97.9405828,15516.800000000005
322,328,SAN MARCOS,29.8826436,-97.9405828,15516.800000000005
1147,1200,SOUTHLAKE,33.0074185,-97.16742841,15515.8
608,620,GRAND FORKS,47.9078244,-97.0592028,15503.100000000004
592,604,MANHATTAN,40.7902778,-73.9597222,15432.700000000004
667,682,SHEBOYGAN,43.7508284,-87.71453000000002,15418.199999999995
1125,1177,KANKAKEE,41.1200325,-87.8611531,15406.4
1105,1156,ALLEN PARK,42.2575385,-83.2110375,15367.200000000004
2471,2728,THOMASTON,41.6739862,-73.073164,15361.8
2035,2202,PALOS HEIGHTS,41.6681632,-87.79628120000002,15308.600000000002
750,769,FOND DU LAC,43.7748763,-88.4458033,15263.8
1108,1159,MASON CITY,43.15357279999999,-93.2010367,15242.7
689,704,GALVESTON,29.299328000000006,-94.7945882,15238.4
1739,1857,FAIRHOPE,30.5440335,-87.85821704,15222.899999999996
1336,1402,NEW SMYRNA BEACH,29.0258191,-80.9269984,15221.4
514,524,ENCINITAS,33.0369867,-117.2919818,15200.599999999995
845,870,BROOKFIELD,43.0605671,-88.1064787,15189.800000000005
606,618,BLUE SPRINGS,39.01723,-94.2822095,15186.8
491,501,UTICA,43.1009031,-75.2326641,15159.4
1001,1041,MICHIGAN CITY,41.7075394,-86.89502970000002,15154.8
2327,2559,NEWBERRY,34.27532470000001,-81.61886329999999,15152.399999999998
2042,2209,BROOKHAVEN,31.58369,-90.44180867,15142.900000000005
653,668,BROOKHAVEN,31.58369,-90.44180867,15142.900000000005
662,677,PALM BEACH GARDENS,26.84176195,-80.13530872,15112.3
1015,1057,NEW IBERIA,30.0035365,-91.8187285,15081.500000000002
1853,1990,LAKE WALES,27.9014133,-81.5859099,15063.8
1721,1837,CHICKASHA,35.052565,-97.9364326,15035.100000000002
809,833,MANKATO,44.1634663,-93.9993505,15029.900000000005
526,536,NEW BRAUNFELS,29.7026173,-98.1256263,15016.000000000002
1052,1096,MADISON HEIGHTS,42.4858692,-83.10520279999999,14958.2
983,1021,GALESBURG,40.9478158,-90.3712395,14903.500000000002
1397,1468,KLAMATH FALLS,42.224867,-121.7816704,14796.4
332,338,SIOUX CITY,42.4966815,-96.4058782,14758.400000000005
695,710,CALDWELL,32.082078499999994,-92.1130105,14754.4
2319,2551,JESUP,31.6074365,-81.88539240000001,14741.8
102,105,YONKERS,40.9312099,-73.8987469,14712.1
182,186,MIRAMAR,25.97591145,-80.33472113,14705.3
2017,2181,SYLACAUGA,33.2258645,-86.19665607,14692.3
305,311,ALLEN,37.8882168,-95.3170208,14692.1
196,200,ALLEN,37.8882168,-95.3170208,14692.1
986,1024,WALLA WALLA,46.0649999,-118.3302784,14689.300000000005
764,783,OAKLAND PARK,26.1801443,-80.13720040000003,14683.2
708,723,PARKER,39.5184514,-104.7612638,14655.200000000004
2023,2189,FULTON,40.4714305,-90.1845556,14654.7
2114,2294,FULTON,40.4714305,-90.1845556,14654.7
291,297,SPARKS,39.5348431,-119.7527683,14645.9
380,386,SOMERVILLE,42.3875968,-71.0994968,14641.799999999996
603,615,LAKE HAVASU CITY,34.483901,-114.3224548,14628.600000000004
984,1022,HOPKINSVILLE,36.8657651,-87.4889532,14622.3
1635,1741,OCEAN SPRINGS,30.4112904,-88.8279165,14585.7
1406,1477,MOSES LAKE,47.1301417,-119.2780771,14519.9
1821,1953,SCOTTSBORO,34.715252,-86.03676449,14482.899999999996
184,188,STAMFORD,41.0534302,-73.53873409999999,14463.0
2002,2165,MCCOMB,31.2437872,-90.4531536,14462.200000000004
1794,1921,SEVIERVILLE,35.86814550000001,-83.561835,14445.4
1568,1662,MATTOON,39.4842821,-88.37732790000003,14440.8
1706,1822,SIKESTON,36.876719,-89.5878579,14379.7
2661,2964,LA GRANGE,29.9055033,-96.876647,14351.999999999998
1875,2015,FORT PAYNE,34.4442547,-85.7196893,14345.9
1318,1384,SEARCY,35.25064060000001,-91.7362488,14339.100000000004
977,1013,LEAWOOD,38.966673,-94.6169012,14294.700000000004
362,368,RACINE,42.7261309,-87.78285229999999,14269.5
299,305,RIO RANCHO,35.233375,-106.6644716,14232.200000000004
245,250,CENTENNIAL,39.5680644,-104.9778307,14215.299999999996
1873,2010,POTTSVILLE,40.68513239999999,-76.19537009999998,14194.400000000005
2610,2897,RIPLEY,36.6478735,-90.8887906,14188.1
1887,2031,RED BLUFF,40.1784886,-122.2358302,14141.3
1349,1415,PASCAGOULA,30.3622625,-88.54864836,14101.399999999996
229,234,WEST JORDAN,40.6096698,-111.9391031,14094.9
1424,1496,NORTHFIELD,44.4582041,-93.161159,14083.4
2554,2831,NORTHFIELD,44.4582041,-93.161159,14083.4
2089,2266,NEOSHO,37.5566345,-95.33166,14073.2
886,914,BARTLESVILLE,36.7473114,-95.9808179,14004.0
1832,1964,GLENS FALLS,43.309695700000006,-73.6441045,13995.4
1072,1118,ELMIRA,42.08979650000001,-76.8077338,13986.300000000005
1066,1112,OAK PARK,41.885031700000006,-87.7845025,13978.4
263,268,LEWISVILLE,33.046233,-96.994174,13933.900000000005
1998,2161,LEWISVILLE,33.046233,-96.994174,13933.900000000005
866,894,BELOIT,42.5083272,-89.031784,13914.4
1359,1426,ALLIANCE,40.91533620000001,-81.1059309,13912.8
2576,2855,ALLIANCE,40.91533620000001,-81.1059309,13912.8
850,877,PARK RIDGE,42.0111412,-87.8406192,13888.499999999998
2122,2305,POWELL,46.9109569,-113.0294193,13883.2
296,302,MIAMI BEACH,25.7881436,-80.1272705,13846.5
2800,3134,FOREST CITY,43.2624559,-93.6371591,13816.8
2153,2342,NILES,42.0289319,-87.8122348,13778.5
1502,1586,NILES,42.0289319,-87.8122348,13778.5
1293,1357,VICKSBURG,32.3528418,-90.8777342,13652.099999999995
763,782,FORT PIERCE,27.446705600000005,-80.3256056,13611.499999999995
2290,2513,LINCOLNTON,35.473745,-81.2545251,13610.000000000002
1558,1650,STEUBENVILLE,40.3697905,-80.63396379999998,13586.400000000005
2236,2443,COLDWATER,41.9403263,-85.00052149999998,13496.5
199,203,SANTA CLARA,37.35411320000001,-121.9551744,13478.600000000002
